,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"z[17, 2025-2026, VT]",-0.009308435876162981,0.04685522445325326,-0.08080752466582632,0.06612335431365254,876.1682119872469,383.0650929331399,1.0111732830105984,0.0015183076832222967,0.0010035312743006777
"z[17, 2025-2026, VA]",-0.0019385384608313202,0.0564252821618027,-0.08967623881743025,0.08455720535868254,1011.1744287242777,319.63353405475135,1.030510320633349,0.0017511713327989303,0.001348703075887734
"z[17, 2025-2026, WA]",0.016615106989216647,0.05011988040881154,-0.05668146812513041,0.09632854468774046,933.4852297455848,333.75793710375046,1.009297587696949,0.0016935212165915777,0.001073607965782755
"z[17, 2025-2026, WV]",0.039853445903487134,0.05404247326075236,-0.04452819272868725,0.12717648592038333,954.1546354286573,351.08220579642847,1.0358709008562041,0.0017487330761768252,0.0012666262106763961
"z[17, 2025-2026, WI]",0.0662317782916222,0.05445464838080936,-0.018657568900221053,0.14746387268194605,1012.5211352255579,355.4529358776571,1.0009685737462655,0.0017176076420990529,0.001329461821741354
"z[17, 2025-2026, WY]",0.08368265503290137,0.058386026888144094,-0.009836270275394595,0.1735887865502943,1032.4697982021244,296.9922815355903,0.9998027597609987,0.0018482891883162063,0.0012304013295567733
"z[17, 2025-2026, PR]",0.08913220825495972,0.0519115160943862,0.0033904457695810115,0.17370059657899772,928.4825450209021,354.25519053334006,1.005982184847083,0.0017154459072895383,0.0010056915329736183
"z[18, 2023-2024, AL]",0.07897357496424165,0.05642977590367299,-0.014540840005704117,0.1747781638752323,796.9304347525107,413.4924691098215,1.017021951397391,0.0019522013273957262,0.0014023570183712363
"z[18, 2023-2024, AK]",0.042691597267765814,0.053998907213475854,-0.04516998327241853,0.12841779735958744,631.0101858513171,362.2051520326332,0.999964509670758,0.0021323668275429757,0.001648673404892095
"z[18, 2023-2024, AZ]",-5.88430087776623e-05,0.05193933833214969,-0.0711703738948532,0.08469422866710384,631.2110409852297,350.4455854881025,1.0221771421132284,0.002043696245606682,0.0015023386099170272
"z[18, 2023-2024, AR]",-0.03128372308736645,0.05170260113274403,-0.11674949436170737,0.050724876074619576,655.973466942882,386.2260994532206,1.0091673128499825,0.0020338821703749822,0.001296336060086653
"z[18, 2023-2024, CA]",-0.06040615977525979,0.04723961697951596,-0.1391155483565328,0.017609165372836844,446.0680737091396,208.44269862244983,1.0089022391633697,0.002231531314363936,0.0016497723878056475
"z[18, 2023-2024, CO]",-0.0812192397522411,0.047215718893168675,-0.15690722710029253,-0.00523246836425022,373.9327526760522,272.4188857981791,1.0127996834321165,0.00249490055336277,0.0019250200229962275
"z[18, 2023-2024, CT]",-0.061941369810005004,0.04605486284420929,-0.13853120043845354,0.011803353572781167,553.6221554682376,283.12007530139033,1.0037975164791704,0.001942030441209645,0.0013442493296130689
"z[18, 2023-2024, DE]",-0.04177591539332431,0.04834242636982902,-0.11912361537616563,0.03051360706429261,592.2496547524153,365.1583643612337,1.0091249452969993,0.0019807930487973557,0.0013031083833880816
"z[18, 2023-2024, DC]",0.0035951785810531918,0.04515971131199358,-0.07549925777610862,0.07077792866539137,617.9053110283711,410.53723025079347,1.0025569017726403,0.0018289141446966128,0.00127210647740279
"z[18, 2023-2024, FL]",0.029400974486460223,0.0450004751453915,-0.039066664330135066,0.09742972056390607,424.1486810254883,342.6149492154786,1.0074790735168169,0.0022235858114959023,0.0017615013974213725
"z[18, 2023-2024, GA]",0.029238801348762947,0.04515626864817904,-0.04146285449159472,0.10430885839445912,558.8991517519368,364.76023153660583,1.0100164235730662,0.001927767125065636,0.0013951367745182195
"z[18, 2023-2024, HI]",0.041783019370896464,0.04753925321800417,-0.031541280966840154,0.11203176503097244,697.4864301191744,381.88425123349776,1.017421879672308,0.001737597251270688,0.0013108535069444912
"z[18, 2023-2024, ID]",0.04331120955738867,0.04569338046708502,-0.027000273714278787,0.11716857687321773,665.9352745148115,392.9909689570159,0.992977026135796,0.0017631948979692216,0.0012997111331715311
"z[18, 2023-2024, IL]",0.01892811803665362,0.04703383644534548,-0.05734964520277979,0.09254443276610491,827.7122606280778,314.9347890040204,1.002015623140277,0.0016499174898924821,0.0011646928155001515
"z[18, 2023-2024, IN]",-0.0580697801455328,0.05041532779100316,-0.13743372092407752,0.023150300070437297,546.5588565788177,351.0504687060297,1.0006298274293675,0.0021355914443701393,0.001321075968291961
"z[18, 2023-2024, IA]",-0.05088988393922676,0.045249985380592946,-0.12105045656046351,0.016475582096784923,564.4720022339194,384.99475568041123,1.0012672936570703,0.0019109985533765522,0.001480841038503485
"z[18, 2023-2024, KS]",-0.048962914371956504,0.04852123918932365,-0.12771173144366302,0.02662560838802008,598.3829641640637,405.33945599045194,1.006263814459055,0.002001396367320703,0.00130150000423178
"z[18, 2023-2024, KY]",-0.014517651817233967,0.048540907518646384,-0.09221989560895119,0.06019354116237079,684.13407197561,385.6182561050419,1.0329082524600872,0.0018976684494710887,0.001359888430058481
"z[18, 2023-2024, LA]",0.023203340969519915,0.05171142327431152,-0.05189747764290803,0.10619605594598247,876.3602216785948,413.22996988962973,1.0080650693620066,0.0017468363485312042,0.001355427363459869
"z[18, 2023-2024, ME]",0.0107218050954455,0.05001587077588947,-0.0723922420172374,0.09004488481104354,715.9221746823422,341.8534557915598,1.0189172543541867,0.0019119718495330667,0.001272484445445428
"z[18, 2023-2024, MD]",-0.009055002557442925,0.04868674289581564,-0.08901061923776665,0.0689331196504304,833.5237617994499,353.76368973485717,1.0138875455928171,0.0016760361357863807,0.001224412174672687
"z[18, 2023-2024, MA]",-0.0173151689060319,0.05023763742021856,-0.09204833239419101,0.06269896825853512,730.2984081989639,326.1918404573085,1.0062174875233267,0.0018632094385549948,0.0012941139689210655
"z[18, 2023-2024, MI]",-0.015554635878109634,0.04833264063882607,-0.09172955570951619,0.06570966247627147,546.6545260731606,428.35618314717277,1.0103826954438337,0.0020453491292061164,0.001374631163039188
"z[18, 2023-2024, MN]",-0.04515038194515904,0.05366178414780675,-0.12690182090162136,0.043542017443752606,722.967084394762,381.2567943012194,1.0084838870003696,0.0019886397499202088,0.001355633796779836
"z[18, 2023-2024, MS]",-0.0655477953181226,0.055103743044913375,-0.15950117547344814,0.02358386358236378,918.4775255965293,420.0923286557964,0.9993074800597515,0.0018055398762655765,0.001267335467062159
"z[18, 2023-2024, MO]",-0.04179186344179201,0.054602403462012214,-0.13059722972662252,0.04121102523626765,776.0360017386457,344.3355055087237,1.0074735615698827,0.0019346773948224205,0.0012021551129324617
"z[18, 2023-2024, MT]",-0.0008481127276290873,0.06544308352787538,-0.10379644356452848,0.10437830615520978,834.1842906045276,320.0990073673953,1.0113580995011586,0.0022701738044317373,0.00169168013964282
"z[18, 2023-2024, NE]",0.0,0.0,0.0,0.0,400.0,400.0,,0.0,
"z[18, 2023-2024, NV]",-0.002428690061453589,0.057640955804360496,-0.08789900047817573,0.08652853374508387,813.7620534579966,367.8377236832961,1.0042493627173534,0.001995012070041523,0.0013734473181707563
"z[18, 2023-2024, NH]",0.0017281804773674363,0.07024105939130715,-0.1130242456962696,0.11194623222240187,1040.823996531185,341.49225258702467,1.0093916329321104,0.0021799470889443287,0.0014826883947363146
"z[18, 2023-2024, NJ]",0.015494952486257067,0.07120514068261105,-0.10298924941530362,0.12853691937535217,1040.823996531185,239.29249892118983,1.0666768557680057,0.002209867568827405,0.0016309298230780239
"z[18, 2023-2024, NM]",0.0388198978363854,0.06960816719196875,-0.07395745881577465,0.15377104407225337,866.8504888464877,343.5533806052135,1.0038392433210428,0.0023417169711325157,0.0015009438638430158
"z[18, 2023-2024, NY]",0.0617871230112036,0.07103287085035341,-0.05267110352365108,0.1827744529466879,1040.823996531185,401.7200728262023,1.0125369392790817,0.002204521135806644,0.0015093758275724096
"z[18, 2023-2024, NC]",0.0814384913134787,0.0701757263003685,-0.03073914388961006,0.19991960157410466,1040.823996531185,246.41415860358828,1.0237793307438265,0.0021901885173159674,0.001526231171341615
"z[18, 2023-2024, ND]",0.08790174755958499,0.06737918920235163,-0.02033292793124236,0.189284855603251,903.6900358977986,362.0887871660461,0.9968586343047223,0.0022566645107856206,0.0017081223335996662
"z[18, 2023-2024, OH]",0.07348153451542118,0.06455045973947536,-0.028452684802438764,0.17779886059960928,733.2494592392094,296.1996299650999,1.0125299041543503,0.0023962457820297005,0.001758186276130952
"z[18, 2023-2024, OK]",0.027096061759982595,0.06697412065527944,-0.07963961571836466,0.13952441654409262,1040.823996531185,240.17387611326902,1.0085370428022722,0.0020785569099083254,0.0013856569189383964
"z[18, 2023-2024, OR]",-0.03327791784764484,0.06388447276574913,-0.13739160580514173,0.06643596690614854,1040.823996531185,300.92602727730497,1.0027151434618855,0.0019826689922002086,0.0012079511212656985
"z[18, 2023-2024, PA]",-0.09336452606552903,0.06305111869032407,-0.1914405363662773,0.002008135856030282,1040.823996531185,425.8958442196747,0.997043687273405,0.0019568056608876474,0.0013929635432202822
"z[18, 2023-2024, RI]",-0.14016239179625997,0.06738433544900874,-0.24637672169300537,-0.041350254115388466,771.7797967415621,304.12137374292513,1.0008368744346,0.0024690172514074318,0.0017865253216774936
"z[18, 2023-2024, SC]",-0.1550772069988731,0.057871994540820086,-0.25710586817347275,-0.0657407240951412,557.4195453924636,368.12100680969183,1.000068451709002,0.0024756646727405254,0.0017887020024211604
"z[18, 2023-2024, SD]",-0.12542729252233842,0.05499293828046994,-0.21241316966992332,-0.03961465635457328,663.8112053793355,388.7183240000549,1.0018782284708663,0.0021257498661416364,0.0015378168796300455
"z[18, 2023-2024, TN]",-0.03343588637656518,0.05586680021337974,-0.11478171953497597,0.0673012494136893,634.7987071816541,308.86518275686615,1.017575752929436,0.002240178008769357,0.001504515897086509
"z[18, 2023-2024, TX]",0.028690971052309767,0.056795121555116394,-0.0651976489649343,0.11493074601570476,715.7108721074412,424.8131465623918,0.9941412058750448,0.002140285017143916,0.0013169331732170392
"z[18, 2023-2024, UT]",0.05940933433936978,0.056804964581803036,-0.02948969919509924,0.14918208949902464,637.304030956823,324.7505282514051,0.9995704266125841,0.0022879483879121665,0.0015509378314416775
"z[18, 2023-2024, VT]",0.0929035604663618,0.05396641919435226,0.008172740867482414,0.18239144473210625,584.5199729062225,349.92195618178454,0.998824032952236,0.002268900434574791,0.001616901438988042
"z[18, 2023-2024, VA]",0.14133900248352943,0.05440970952543441,0.05074542987553476,0.22002391697678889,505.52371209515286,355.1461854559673,1.0135433740584512,0.0023783946811381422,0.0013983163471040392
"z[18, 2023-2024, WA]",0.085654156700693,0.05250110560237045,-0.0016048094129965476,0.17011149477932228,829.6115289479337,350.9121620758299,0.9978702724117128,0.0018329081407124103,0.0011798076579359667
"z[18, 2023-2024, WV]",0.021836455546771924,0.060257349860506765,-0.07744355855177894,0.11635850213919231,695.514198544582,402.1327134188311,1.0061188735770945,0.0022895811265434734,0.0016634881996748917
"z[18, 2023-2024, WI]",-0.0014932394306893023,0.05239588705369151,-0.08277737868076387,0.08511734058313243,624.0732502865343,347.24453067099057,1.0088565664556308,0.0021230143072544874,0.0014352683029513517
"z[18, 2023-2024, WY]",0.026302864226236858,0.05546177983228541,-0.06298662127998689,0.10961197451827473,769.0031699795696,323.1797095229988,1.0017725009064815,0.0019734138379467717,0.0013743690808462937
"z[18, 2023-2024, PR]",-0.0002769628868524905,0.05220721664147963,-0.08589992661348662,0.08103253313118379,642.6951794046091,409.44454234269676,0.9987342699976888,0.0020518480305231662,0.001499827214173989
"z[18, 2024-2025, AL]",-0.06541629739632338,0.056592237635532595,-0.15456857131061902,0.030286930015544427,581.2231691259759,286.2501479852203,1.0089521586844914,0.002420613991614201,0.0017677316336260213
"z[18, 2024-2025, AK]",-0.1293318797437318,0.05761416069248918,-0.22011532242833892,-0.04254346424331404,651.4683688003207,261.1236245126236,1.007272313697538,0.002260571810453386,0.0015419337945827632
"z[18, 2024-2025, AZ]",-0.0921367153286574,0.0606402059979977,-0.1883535118715063,0.007055305898441951,636.8963078136663,333.7671439276745,1.000664895924572,0.002411477405685199,0.0016484926421696518
